	Adjacency	Frequency
Wolbachia_endosymbiont_4, Ehrlichia_muris_1	[390]	1
Streptococcus_anginosus_2, Streptococcus_anginosus_1, Streptococcus_mutans_1, Streptococcus_oligofermentans_1, Streptococcus_pseudopneumoniae_1, Streptococcus_oralis_1, Streptococcus_intermedius_1, Streptococcus_mitis_1, Streptococcus_sanguinis_1, Streptococcus_constellatus_1, Streptococcus_parasanguinis_1, Streptococcus_pneumoniae_1, Streptococcus_gordonii_1, Streptococcus_sp_1	[]	1
Streptococcus_suis_1	[]	1
Streptococcus_uberis_1, Streptococcus_agalactiae_1, Streptococcus_dysgalactiae_1, Streptococcus_pyogenes_1, Streptococcus_equi_1, Streptococcus_parauberis_1	[400]	1
Prochlorococcus_sp_2, Prochlorococcus_marinus_4, Synechococcus_sp_1	[]	1
Listeria_seeligeri_1, Listeria_ivanovii_1	[305]	1
Fimbriimonas_ginsengisoli_1	[]	1
Candidatus_Endolissoclinum_2	[384]	1
Ehrlichia_chaffeensis_1	[320, 390]	1
Streptococcus_iniae_1	[394]	1
Granulibacter_bethesdensis_1	[]	1
Chloracidobacterium_thermophilum_1	[]	1
alpha_proteobacterium_2	[]	1
Pediococcus_claussenii_1	[]	1
Lactobacillus_ruminis_1, Lactobacillus_plantarum_1	[]	1
Lactobacillus_sanfranciscensis_1	[]	1
Pediococcus_pentosaceus_1	[]	1
Lactobacillus_brevis_1	[]	1
Lactobacillus_rhamnosus_1, Oenococcus_kitaharae_1, Lactobacillus_casei_1, Lactobacillus_paracasei_1	[]	1
Mycoplasma_cynos_1	[]	1
Brucella_microti_1, Brucella_pinnipedialis_1, Brucella_canis_1, Brucella_ovis_1, Ochrobactrum_anthropi_1, Brucella_ceti_1, Brucella_abortus_1, Brucella_suis_1, Brucella_melitensis_1	[]	1
Bacillus_sp_6	[]	1
Thermobacillus_composti_1	[415]	1
Paenibacillus_sp_11	[]	1
Oceanobacillus_iheyensis_1, Paenibacillus_stellifer_1, Paenibacillus_durus_1, Terribacillus_aidingensis_1, Paenibacillus_sabinae_1, Brevibacillus_brevis_2, Brevibacillus_brevis_1, Paenibacillus_sp_12	[413]	1
Paenibacillus_larvae_1	[]	1
Paenibacillus_beijingensis_2	[]	1
Brevibacillus_laterosporus_2, Brevibacillus_laterosporus_1	[]	1
Zymomonas_mobilis_2	[272]	1
Candidatus_Protochlamydia_1	[]	1
Paenibacillus_polymyxa_1, Paenibacillus_terrae_1	[334]	1
Acholeplasma_palmae_1	[]	1
Oceanobacillus_iheyensis_2, Virgibacillus_sp_2	[335]	1
Waddlia_chondrophila_1	[]	1
Bacillus_coagulans_2	[]	1
Bacillus_coagulans_1	[]	1
Staphylococcus_saprophyticus_1, Staphylococcus_saprophyticus_2, Staphylococcus_xylosus_1, Staphylococcus_xylosus_2	[]	1
Faecalitalea_cylindroides_1	[]	1
Brachypodium_distachyon_8	[]	1
Magnetococcus_marinus_1	[]	1
Azospirillum_sp_1, Azospirillum_brasilense_1, Azospirillum_lipoferum_1	[284]	1
Candidatus_Accumulibacter_1	[]	1
Mycoplasma_penetrans_1	[]	1
Ureaplasma_diversum_1, Ureaplasma_urealyticum_1, Ureaplasma_parvum_1	[]	1
Onion_yellows_1, Aster_yellows_1	[]	1
Bacillus_licheniformis_2	[446]	1
Heliobacterium_modesticaldum_2	[]	1
Staphylococcus_epidermidis_1, Staphylococcus_epidermidis_2, Staphylococcus_warneri_2, Staphylococcus_warneri_1, Staphylococcus_haemolyticus_2, Staphylococcus_haemolyticus_1, Staphylococcus_lugdunensis_2, Staphylococcus_lugdunensis_1, Staphylococcus_pasteuri_2, Staphylococcus_pasteuri_1	[455]	1
Staphylococcus_pseudintermedius_2, Staphylococcus_pseudintermedius_1	[]	1
Chelativorans_sp_1	[]	1
Liberibacter_crescens_1, Rhizobium_etli_2	[445]	1
Rhizobium_sp_3	[]	1
Candidatus_Liberibacter_2	[]	1
Rhizobium_gallicum_1, Martelella_endophytica_1, Sinorhizobium_fredii_1	[445, 450]	1
Rhizobium_sp_1, Candidatus_Liberibacter_3, Agrobacterium_fabrum_1	[441, 444]	1
Bacillus_subtilis_1, Bacillus_subtilis_2, Bacillus_pumilus_1, Bacillus_atrophaeus_1, Bacillus_licheniformis_1, Bacillus_amyloliquefaciens_2, Bacillus_amyloliquefaciens_1, Bacillus_sp_3, Bacillus_sp_2, Bacillus_methylotrophicus_1	[436]	1
Terribacillus_aidingensis_2	[460]	1
Mycoplasma_gallisepticum_1	[]	1
Pseudoalteromonas_sp_3, Pseudoalteromonas_haloplanktis_1	[]	1
Candidatus_Liberibacter_1	[444]	1
Rivularia_sp_1	[]	1
Exiguobacterium_sp_2	[]	1
Bacillus_cellulosilyticus_1, Spiroplasma_syrphidicola_1, Halobacillus_halophilus_1, Spiroplasma_chrysopicola_1, Bacillus_selenitireducens_1, Bacillus_selenitireducens_2, Spiroplasma_mirum_1, Bacillus_clausii_2, Bacillus_clausii_1	[347, 460]	1
Candidatus_Phytoplasma_3	[]	1
Bacillus_sp_4	[438]	1
Acholeplasma_brassicae_1	[]	1
Jeotgalicoccus_sp_1	[]	1
Staphylococcus_aureus_2	[351]	1
Staphylococcus_carnosus_2	[]	1
Bacillus_mycoides_3, Bacillus_mycoides_2, Bacillus_mycoides_1, Bacillus_thuringiensis_1, Bacillus_cereus_1, Bacillus_weihenstephanensis_1, Bacillus_weihenstephanensis_2, Exiguobacterium_antarcticum_2, Exiguobacterium_antarcticum_1, Exiguobacterium_sibiricum_2, Bacillus_anthracis_2, Bacillus_bombysepticus_2, Bacillus_bombysepticus_1, Bacillus_toyonensis_1	[286, 353, 447, 453]	1
Solibacillus_silvestris_1	[287]	1
Lysinibacillus_varians_2, Lysinibacillus_fusiformis_2, Lysinibacillus_sphaericus_2	[289]	1
Moritella_viscosa_1, Moritella_viscosa_2	[]	1
Moritella_viscosa_3	[]	1
Psychrobacter_sp_1, Psychrobacter_cryohalolentis_1, Psychrobacter_arcticus_1	[354]	1
Acholeplasma_laidlawii_1	[]	1
Mycoplasma_mycoides_1, Mycoplasma_leachii_1, Mycoplasma_capricolum_1	[]	1
Spiroplasma_diminutum_1, Spiroplasma_taiwanense_1	[]	1
Spiroplasma_apis_1	[]	1
Spiroplasma_sabaudiense_1	[]	1
Mycoplasma_mobile_1	[]	1
Mycoplasma_yeatsii_1, Mycoplasma_putrefaciens_1	[]	1
Callorhinchus_milii_14	[]	1
Danio_rerio_105, Danio_rerio_15, Xenopus_tropicalis_3, Gasterosteus_aculeatus_7, Danio_rerio_82, Danio_rerio_134, Gasterosteus_aculeatus_5, Danio_rerio_35	[475, 482]	1
Danio_rerio_80	[474]	1
Ovis_aries_1, Geospiza_fortis_4, Geospiza_fortis_2, Petromyzon_marinus_13, Callorhinchus_milii_9	[485]	1
Danio_rerio_138	[]	1
Danio_rerio_8	[]	1
Strongylocentrotus_purpuratus_2, Strongylocentrotus_purpuratus_5, Strongylocentrotus_purpuratus_6	[]	1
Drosophila_mojavensis_2	[]	1
Anopheles_gambiae_1	[]	1
Gadus_morhua_16, Danio_rerio_14	[474]	1
Anolis_carolinensis_2	[]	1
Danio_rerio_75	[]	1
Callorhinchus_milii_6	[476]	1
Mycoplasma_arthritidis_1	[]	1
Spiroplasma_culicicola_1	[]	1
Mycoplasma_canadense_1	[]	1
Thermomonospora_curvata_1	[]	1
Candidatus_Mycoplasma_1	[]	1
Mycoplasma_hominis_1	[]	1
Schizosaccharomyces_pombe_1	[]	1
Acidianus_hospitalis_1, Metallosphaera_sedula_1, Metallosphaera_cuprina_1	[]	1
Sulfolobus_tokodaii_1	[]	1
Sulfolobus_acidocaldarius_1	[]	1
Sulfolobus_islandicus_1, Sulfolobus_solfataricus_1	[]	1
Encephalitozoon_cuniculi_1	[]	1
Caenorhabditis_brenneri_2	[]	1
Oryzias_latipes_22	[]	1
Encephalitozoon_intestinalis_1	[]	1
Oryzias_latipes_20	[]	1
Thermoplasmatales_archaeon_1	[]	1
Encephalitozoon_hellem_1, Encephalitozoon_romaleae_1	[]	1
Oryzias_latipes_6	[]	1
Danio_rerio_13	[147]	1
Oryzias_latipes_13, Danio_rerio_53, Oryzias_latipes_7, Oryzias_latipes_5, Oryzias_latipes_17	[507, 509, 510, 512, 515, 533]	1
Oryzias_latipes_10	[506, 516]	1
Gallus_gallus_3, Melopsittacus_undulatus_1, Meleagris_gallopavo_1	[511, 517]	1
Oryzias_latipes_23	[506]	1
Oryzias_latipes_16	[506]	1
Ornithorhynchus_anatinus_3	[508]	1
Oryzias_latipes_8	[506]	1
Danio_rerio_110	[]	1
Latimeria_chalumnae_2	[]	1
Gadus_morhua_17, Gasterosteus_aculeatus_12, Danio_rerio_61, Oreochromis_niloticus_7, Danio_rerio_70, Gasterosteus_aculeatus_8, Danio_rerio_142	[161, 506, 516, 522, 527]	1
Danio_rerio_122, Danio_rerio_149	[164, 507, 515]	1
Petromyzon_marinus_3, Chrysemys_picta_7	[166, 508, 518, 519, 528]	1
Callorhinchus_milii_26	[517, 529]	1
Melopsittacus_undulatus_2	[517]	1
Danio_rerio_49	[176, 521]	1
Danio_rerio_117	[520]	1
Danio_rerio_62	[515]	1
Danio_rerio_103	[]	1
Callorhinchus_milii_28	[189]	1
Ornithorhynchus_anatinus_21	[526]	1
Ornithorhynchus_anatinus_5	[525]	1
Danio_rerio_78	[195, 515, 530]	1
Balaenoptera_acutorostrata_3	[197, 517, 529]	1
Chrysemys_picta_1	[518, 528]	1
Danio_rerio_130	[527, 531]	1
Danio_rerio_1	[530]	1
Petromyzon_marinus_9	[]	1
Oryzias_latipes_18, Oryzias_latipes_26	[506]	1
Oryzias_latipes_2	[]	1
Balaenoptera_acutorostrata_2	[]	1
Mycobacterium_tuberculosis_3	[]	1
Ornithorhynchus_anatinus_9	[]	1
Loxodonta_africana_3	[]	1
Takifugu_rubripes_10	[]	1
Danio_rerio_12, Mustela_putorius_3	[541]	1
Danio_rerio_114	[540]	1
Equus_caballus_4	[]	1
Populus_trichocarpa_4	[]	1
Sorghum_bicolor_8	[]	1
Leishmania_major_1	[]	1
Macropus_eugenii_1	[]	1
Loxodonta_africana_2	[]	1
Magnaporthe_oryzae_1	[]	1
Mycobacterium_tuberculosis_2	[]	1
Aspergillus_nidulans_1	[]	1
Cyberlindnera_jadinii_2	[]	1
Candidatus_Carsonella_4	[]	1
Candidatus_Carsonella_1, Candidatus_Carsonella_2	[]	1
Candidatus_Carsonella_6	[]	1
Hymenobacter_swuensis_1, Hymenobacter_sp_1, Hymenobacter_sp_2	[]	1
Mycoplasma_bovoculi_1	[]	1
Sphingobacterium_sp_2, Cytophaga_hutchinsonii_1	[]	1
Myroides_profundi_2, Myroides_sp_2	[]	1
Myroides_profundi_1, Myroides_sp_1, Myroides_sp_4	[]	1
Caldicellulosiruptor_kristjanssonii_1	[]	1
Caldicellulosiruptor_owensensis_1	[]	1
Caldicellulosiruptor_hydrothermalis_1	[]	1
Pedobacter_saltans_1	[]	1
Arcobacter_butzleri_1, Arcobacter_sp_1	[565]	1
Arcobacter_nitrofigilis_1	[564]	1
Nomascus_leucogenys_2	[63]	1
Cryptococcus_gattii_1, Cryptococcus_neoformans_2	[]	1
Cryptococcus_neoformans_3	[]	1
Danio_rerio_41	[162, 572, 573]	1
Callorhinchus_milii_19	[166]	1
Danio_rerio_34	[171]	1
Danio_rerio_43	[569]	1
Danio_rerio_86	[569]	1
Danio_rerio_95	[]	1
Valsa_mali_4, Valsa_mali_1	[]	1
Desulfobulbus_propionicus_1	[]	1
Dictyoglomus_turgidum_1, Dictyoglomus_thermophilum_1	[]	1
Candidatus_Sulcia_3	[]	1
Clostridium_scatologenes_1	[674]	1
Clostridium_ljungdahlii_1, Clostridium_autoethanogenum_1	[675]	1
Clostridium_saccharobutylicum_1, Clostridium_saccharoperbutylacetonicum_1, Clostridium_beijerinckii_1	[588]	1
Tannerella_forsythia_1	[]	1
Cardinium_endosymbiont_1	[]	1
Clostridium_pasteurianum_2	[585]	1
Clostridium_pasteurianum_1	[584]	1
Candidatus_Sulcia_2	[]	1
Candidatus_Arthromitus_1, Clostridium_baratii_1	[]	1
Clostridium_botulinum_3, Clostridium_botulinum_2	[581]	1
Ornithobacterium_rhinotracheale_1	[]	1
Thermotoga_petrophila_1, Thermotoga_naphthophila_1, Pseudothermotoga_elfii_1, Thermotoga_sp_1, Pseudothermotoga_hypogea_1, Thermotoga_neapolitana_1, Pseudothermotoga_lettingae_1, Thermotoga_maritima_1, Thermotoga_profunda_1, Pseudothermotoga_thermarum_1, Thermotoga_caldifontis_1	[]	1
Acidimicrobium_ferrooxidans_1	[]	1
Rhodothermus_marinus_2, Rhodothermus_marinus_1	[]	1
Thermodesulfatator_indicus_1	[]	1
Oceanimonas_sp_1	[]	1
Thioalkalivibrio_sp_1, Methylococcus_capsulatus_1, Castellaniella_defragrans_1, Pusillimonas_sp_1, Thioalkalivibrio_nitratireducens_1, Thioalkalivibrio_thiocyanoxidans_1	[743]	1
Nocardia_brasiliensis_1, Nocardia_nova_1	[]	1
Fusobacterium_nucleatum_2, Fusobacterium_nucleatum_1	[]	1
Sebaldella_termitidis_1, Leptotrichia_buccalis_1	[745]	1
Methylomicrobium_alcaliphilum_1	[]	1
Candidatus_Sulcia_1	[]	1
Gemmatimonadetes_bacterium_1	[]	1
Myroides_profundi_3, Myroides_sp_3	[]	1
Candidatus_Riesia_1	[]	1
Bacteroides_vulgatus_1, Bacteroides_salanitronis_1, Bacteroides_dorei_1	[]	1
Gynuella_sunshinyii_1	[]	1
Alcanivorax_dieselolei_1	[608, 647]	1
Teredinibacter_turnerae_1	[649]	1
Shewanella_amazonensis_1, Advenella_kashmirensis_1, Advenella_mimigardefordensis_1, Basilea_psittacipulmonis_1	[606, 650]	1
Corynebacterium_kroppenstedtii_1, Corynebacterium_sp_1, Corynebacterium_urealyticum_1, Rhodococcus_equi_1	[]	1
Corynebacterium_falsenii_1, Corynebacterium_jeikeium_1	[]	1
Bacteroides_helcogenes_1	[]	1
Parabacteroides_distasonis_1	[]	1
Sulfurimonas_gotlandica_1	[]	1
Melioribacter_roseus_1	[]	1
Coprothermobacter_proteolyticus_1	[]	1
gamma_proteobacterium_1, Thermus_scotoductus_1, Thermus_thermophilus_1, Thermus_sp_1	[623, 833]	1
Nakamurella_multipartita_1	[]	1
Thermus_oshimai_1	[]	1
Thermanaerovibrio_acidaminovorans_1, Anaerobaculum_mobile_1	[620, 839]	1
Aminobacterium_colombiense_1	[619]	1
Clostridium_kluyveri_1	[]	1
Fretibacterium_fastidiosum_1	[]	1
Methylomonas_methanica_1	[616]	1
Legionella_pneumophila_1, Legionella_hackeliae_1, Legionella_fallonii_1, Legionella_longbeachae_1	[]	1
Candidatus_Methylomirabilis_1	[]	1
Phycisphaera_mikurensis_1	[]	1
Ilyobacter_polytropus_1	[]	1
Ignavibacterium_album_1, Hippea_maritima_1	[873]	1
Anaeromyxobacter_sp_2, Anaeromyxobacter_sp_1, Anaeromyxobacter_dehalogenans_1	[]	1
Dehalococcoides_mccartyi_1	[]	1
Alicyclobacillus_acidocaldarius_1	[]	1
Natranaerobius_thermophilus_1	[]	1
Leptospirillum_ferriphilum_1	[]	1
Sulfurospirillum_deleyianum_1	[934]	1
Methylophaga_frappieri_1, Methylophaga_nitratireducenticrescens_1	[]	1
Mycobacterium_liflandii_1, Mycobacterium_ulcerans_1, Nocardia_cyriacigeorgica_1, Mycobacterium_tuberculosis_1, Mycobacterium_marinum_1, Mycobacterium_leprae_1, Nocardia_farcinica_1, Rhodococcus_opacus_1, Mycobacterium_bovis_1, Rhodococcus_pyridinivorans_1, Mycobacterium_africanum_1, Rhodococcus_jostii_1, Mycobacterium_canettii_1, Mycobacterium_canettii_2, Mycobacterium_kansasii_1	[937]	1
Verrucomicrobium_spinosum_1	[]	1
Porphyromonas_asaccharolytica_1	[]	1
Haliscomenobacter_hydrossis_1	[]	1
Chlorobium_chlorochromatii_1, Chlorobium_phaeovibrioides_1, Chlorobium_phaeobacteroides_1, Chlorobium_limicola_1, Chlorobaculum_parvum_1, Pelodictyon_phaeoclathratiforme_1, Prosthecochloris_aestuarii_1, Chloroherpeton_thalassium_1	[]	1
Flavobacteriaceae_bacterium_1	[]	1
Chryseobacterium_sp_2	[]	1
Flavobacterium_columnare_1, Flavobacterium_indicum_1	[]	1
Vitis_vinifera_5	[283]	1
Bacteroides_salanitronis_2	[]	1
Blochmannia_endosymbiont_2, Wigglesworthia_glossinidia_2, Wigglesworthia_glossinidia_1, secondary_endosymbiont_2, Candidatus_Blochmannia_3, Candidatus_Blochmannia_1	[649]	1
Shewanella_piezotolerans_1, Shewanella_sediminis_1, Pseudoalteromonas_sp_2, Pseudoalteromonas_haloplanktis_2, Alcanivorax_borkumensis_1, Shewanella_loihica_1	[606, 650]	1
Saccharophagus_degradans_1	[]	1
Sodalis_praecaptivus_1, Candidatus_Baumannia_1, Blochmannia_endosymbiont_1, Candidatus_Blochmannia_2, secondary_endosymbiont_1, Candidatus_Blochmannia_4, Sodalis_glossinidius_1, Candidatus_Moranella_1, Candidatus_Sodalis_1	[607, 646]	1
Shewanella_baltica_1, Shewanella_sp_1, Shewanella_pealeana_1, Shewanella_woodyi_1, Shewanella_denitrificans_1, Shewanella_violacea_1, Shewanella_oneidensis_1, Shewanella_halifaxensis_1, Shewanella_frigidimarina_1, Shewanella_putrefaciens_1	[608, 647]	1
Methylibium_petroleiphilum_2	[]	1
Faecalibacterium_prausnitzii_1	[]	1
Planctomyces_brasiliensis_1	[]	1
Prevotella_ruminicola_1	[]	1
Thioalkalimicrobium_cyclicum_1	[]	1
Thermomicrobium_roseum_1	[]	1
Sphaerobacter_thermophilus_1	[]	1
Roseiflexus_castenholzii_1, Chloroflexus_aggregans_1, Roseiflexus_sp_1, Chloroflexus_aurantiacus_1, Chloroflexus_sp_1	[]	1
Treponema_brennaborense_1	[1002]	1
Variovorax_paradoxus_2	[661]	1
Variovorax_paradoxus_3	[660]	1
Variovorax_paradoxus_4	[]	1
Isosphaera_pallida_1	[]	1
Sphaerochaeta_coccoides_1	[]	1
Sphaerochaeta_pleomorpha_1	[]	1
Deinococcus_radiodurans_1	[827]	1
Sulfuricurvum_kujiense_1	[]	1
Marinobacter_similis_1, Marinobacter_adhaerens_1, Marinobacter_hydrocarbonoclasticus_1, Hahella_chejuensis_1, Marinobacter_salarius_1	[846]	1
Marichromatium_purpuratum_1, Thiocystis_violascens_1, Thioflavicoccus_mobilis_1	[727, 847]	1
Blattabacterium_sp_1	[]	1
Eubacterium_limosum_1	[674]	1
Sulfurovum_sp_1	[]	1
Thioploca_ingrica_1	[]	1
Clostridium_botulinum_4, Clostridium_novyi_1	[579, 671]	1
Clostridium_cellulovorans_1	[580]	1
Mucinivorans_hirudinis_1	[]	1
Desulfotomaculum_kuznetsovii_1	[]	1
Zunongwangia_profunda_1	[]	1
Psychroflexus_torquis_1	[]	1
Blattabacterium_sp_2	[685]	1
Alistipes_shahii_1	[]	1
Odoribacter_splanchnicus_1	[]	1
Alistipes_finegoldii_1, Dyella_jiangningensis_1, Dyella_japonica_1	[]	1
Cellulophaga_lytica_1	[]	1
Bacteroides_thetaiotaomicron_1	[680]	1
Prevotella_denticola_1, Prevotella_dentalis_1	[]	1
Desulfosporosinus_orientis_2	[]	1
Desulfotomaculum_carboxydivorans_1	[697, 889]	1
Caldicellulosiruptor_hydrothermalis_2, Caldicellulosiruptor_saccharolyticus_1, Caldicellulosiruptor_kronotskyensis_1, Caldicellulosiruptor_owensensis_2, Caldicellulosiruptor_bescii_2, Caldicellulosiruptor_obsidiansis_1, Caldicellulosiruptor_lactoaceticus_1, Caldicellulosiruptor_kristjanssonii_2	[]	1
Tropheryma_whipplei_1, Propionibacterium_acidipropionici_1	[]	1
Bifidobacterium_bifidum_1, Bifidobacterium_thermophilum_1	[]	1
Pseudogulbenkiania_sp_1	[]	1
Geobacter_sp_2, Geobacter_bemidjiensis_1	[891]	1
Acidaminococcus_fermentans_1	[]	1
Thermosediminibacter_oceani_1, Caldanaerobacter_subterraneus_1	[696, 731]	1
Thermoanaerobacter_sp_1, Thermoanaerobacter_brockii_1, Thermoanaerobacter_mathranii_1, Thermoanaerobacter_pseudethanolicus_1, Thermoanaerobacter_italicus_1, Thermoanaerobacter_kivui_1, Thermoanaerobacter_wiegelii_1	[695, 893]	1
Clostridium_sticklandii_1	[688]	1
Finegoldia_magna_1	[]	1
Desulfitobacterium_metallireducens_1	[]	1
Halanaerobium_hydrogeniformans_1, Halanaerobium_praevalens_1	[701, 708, 727]	1
Halobacteroides_halobius_1	[700, 943]	1
Treponema_caldaria_1	[715]	1
Ammonifex_degensii_1, Syntrophomonas_wolfei_1	[710, 721]	1
Halomonas_elongata_1, Chromohalobacter_salexigens_1, Halomonas_campaniensis_1	[712, 946]	1
Propionibacterium_freudenreichii_1	[]	1
Thermodesulfobium_narugense_1	[]	1
Helicobacter_mustelae_1	[]	1
Thiobacillus_denitrificans_1	[700]	1
Fibrobacter_succinogenes_1, Treponema_azotonutricium_1	[]	1
Pelotomaculum_thermopropionicum_1, Desulfotomaculum_gibsoniae_1, Clostridium_clariflavum_1	[703]	1
Thiolapillus_brandeum_1, Calditerrivibrio_nitroreducens_1	[]	1
Rhodanobacter_denitrificans_1, Laribacter_hongkongensis_1, Chromobacterium_violaceum_1	[704]	1
Treponema_primitia_1	[]	1
Dichelobacter_nodosus_1	[]	1
Spirochaeta_africana_1, Salinispira_pacifica_1	[702, 952]	1
Gordonia_sp_1, Gordonia_polyisoprenivorans_1, Gordonia_bronchialis_1, Corynebacterium_atypicum_1	[]	1
Leptospira_biflexa_1	[]	1
Mycoplasma_hyopneumoniae_1, Mycoplasma_flocculare_1	[719]	1
Mycoplasma_dispar_1	[718]	1
Dehalobacter_restrictus_1, Syntrophobotulus_glycolicus_1, Dehalobacter_sp_1	[]	1
Desulfotomaculum_acetoxidans_1	[703]	1
Sulfobacillus_acidophilus_1	[]	1
Acinetobacter_calcoaceticus_1, Acinetobacter_baumannii_1, Acinetobacter_oleivorans_1, Acinetobacter_sp_1, Denitrovibrio_acetiphilus_1	[]	1
Candidatus_Babela_1	[]	1
Candidatus_Evansia_1	[]	1
Mahella_australiensis_1	[]	1
Allochromatium_vinosum_1	[669, 700]	1
endosymbiont_of_2	[]	1
Candidatus_Profftella_1	[]	1
Glycine_max_3	[321]	1
Cryptobacterium_curtum_1	[695]	1
Marinitoga_piezophila_1	[]	1
Actinobaculum_schaalii_1	[]	1
Bifidobacterium_breve_1, Bifidobacterium_longum_1	[]	1
Geobacter_lovleyi_1	[]	1
Thalassolituus_oleivorans_1	[]	1
Burkholderia_rhizoxinica_1	[]	1
Halorhodospira_halochloris_1	[]	1
Bacteriovorax_marinus_1	[]	1
Gemmatimonas_aurantiaca_1	[]	1
Bdellovibrio_exovorus_1, Rubrobacter_xylanophilus_1	[]	1
Verrucomicrobium_spinosum_2	[]	1
Halothiobacillus_neapolitanus_1	[595]	1
Pandoraea_oxalativorans_1, Pandoraea_pnomenusa_1, Pandoraea_sp_1, Pandoraea_vervacti_1, Pandoraea_sputorum_1, Pandoraea_pulmonicola_1, Pandoraea_apista_1	[]	1
Streptobacillus_moniliformis_1	[598]	1
Glaciecola_psychrophila_1	[]	1
Blattabacterium_sp_3	[]	1
Bacteroides_xylanisolvens_1, Bacteroides_fragilis_1	[]	1
Butyrivibrio_proteoclasticus_1	[]	1
Microbacterium_testaceum_1	[]	1
Colwellia_psychrerythraea_1	[]	1
Vibrio_anguillarum_1	[753]	1
Vibrio_sp_1, Vibrio_sp_2, Vibrio_alginolyticus_1, Vibrio_nigripulchritudo_1, Vibrio_anguillarum_2, Vibrio_parahaemolyticus_1	[752, 767]	1
Actinobacillus_equuli_1, Haemophilus_ducreyi_1, Actinobacillus_suis_1, Actinobacillus_pleuropneumoniae_1, Gallibacterium_anatis_1	[]	1
Tolumonas_auensis_2, Vibrio_cholerae_1, Pasteurella_multocida_2, Aggregatibacter_actinomycetemcomitans_1, Pasteurella_multocida_1	[]	1
Fervidobacterium_pennivorans_1, Fervidobacterium_nodosum_1	[]	1
Bifidobacterium_asteroides_1, Bifidobacterium_coryneforme_1, Bifidobacterium_indicum_1	[]	1
Thermosipho_africanus_1	[]	1
Kosmotoga_olearia_1, Thermosipho_melanesiensis_1	[]	1
Xylanimonas_cellulosilytica_1, Isoptericola_variabilis_1	[]	1
Cellvibrio_gilvus_1, Propionibacterium_acnes_1, Cellulomonas_fimi_1, Propionibacterium_avidum_1, Cellulomonas_flavigena_1	[]	1
Candidatus_Ishikawaella_1, Buchnera_aphidicola_8	[766, 771]	1
Xenorhabdus_doucetiae_1, Xenorhabdus_nematophila_1, Xenorhabdus_poinarii_1	[767]	1
Vibrio_tubiashii_1, Vibrio_coralliilyticus_1	[]	1
Actinobacillus_succinogenes_1	[]	1
Haemophilus_parasuis_1, Providencia_stuartii_1, Yersinia_kristensenii_1, Erwinia_billingiae_1, Yersinia_pseudotuberculosis_1, Enterobacter_lignolyticus_1, Gilliamella_apicola_1, Pantoea_ananatis_1, Enterobacter_aerogenes_1, Yersinia_aldovae_1, Shigella_dysenteriae_1, Pantoea_vagans_1, Yersinia_similis_1, Xenorhabdus_bovienii_1, Enterobacter_sp_1, Enterobacter_cloacae_1, Klebsiella_variicola_1, Escherichia_albertii_1, Citrobacter_koseri_1, Plautia_stali_1, Kosakonia_sacchari_1, Pantoea_sp_1, Enterobacter_asburiae_1, Hafnia_alvei_1, Photorhabdus_asymbiotica_1, Salmonella_enterica_1, Klebsiella_pneumoniae_1, Enterobacteriaceae_bacterium_1, Yersinia_rohdei_1, Raoultella_ornithinolytica_1, Tolumonas_auensis_1, Yersinia_ruckeri_1, Mannheimia_varigena_1, Erwinia_pyrifoliae_1, Escherichia_coli_1, Serratia_sp_1, Pectobacterium_carotovorum_1, Escherichia_fergusonii_1, Cronobacter_turicensis_1, Rahnella_aquatilis_1, Yersinia_frederiksenii_1, Haemophilus_influenzae_1, Pectobacterium_atrosepticum_1, Pectobacterium_wasabiae_1, Bibersteinia_trehalosi_1, Klebsiella_michiganensis_1, Proteus_mirabilis_1, Dickeya_dadantii_1, synthetic_Escherichia_1, Pantoea_rwandensis_1, Frischella_perrara_1, Yersinia_intermedia_1, Morganella_morganii_1, Yersinia_pestis_1, Serratia_liquefaciens_1, Edwardsiella_tarda_1, Erwinia_amylovora_1, Erwinia_tasmaniensis_1, Salmonella_bongori_1, Pectobacterium_sp_1, Dickeya_zeae_1, Candidatus_Hamiltonella_1, Cedecea_neteri_1, Edwardsiella_ictaluri_1, Shigella_flexneri_1, Shigella_boydii_1, Shigella_sonnei_1, Yersinia_enterocolitica_1, Yersinia_enterocolitica_2, Cronobacter_sakazakii_1, Mannheimia_haemolytica_1, Citrobacter_rodentium_1, Serratia_proteamaculans_1, Serratia_marcescens_1, Erwinia_sp_1, Serratia_plymuthica_1, Citrobacter_freundii_1, Serratia_multitudinisentens_1, Rahnella_sp_1, Edwardsiella_piscicida_1, Haemophilus_parainfluenzae_1, Mannheimia_succiniciproducens_1, Pluralibacter_gergoviae_1, Klebsiella_oxytoca_1	[762, 772, 981]	1
Aliivibrio_salmonicida_1, Vibrio_alginolyticus_2, Vibrio_tasmaniensis_1, Vibrio_campbellii_1, Aliivibrio_wodanis_1	[753, 763]	1
Niabella_soli_1	[]	1
Bifidobacterium_animalis_1, Bifidobacterium_pseudolongum_1, Bifidobacterium_dentium_1, Bifidobacterium_adolescentis_1, Gardnerella_vaginalis_1, Gardnerella_vaginalis_2, Bifidobacterium_kashiwanohense_1	[]	1
Photobacterium_gaetbulicola_1, Vibrio_furnissii_1, Vibrio_vulnificus_1	[]	1
